"FINESS";"NATURE_PRINCIPALE";"ANNEE_RECEPTION";"NB_EIGS_EN_COURS";"NB_EIGS_CLOTURE";"NB_EIAS_EN_COURS";"NB_EIAS_CLOTURE";"NB_EI_EN_COURS";"NB_EI_CLOTURE"
"310780382";Tularémie;"2022";0;0;0;0;0;0
"310780390";Autre prise en charge;"2023";1;0;0;0;0;0
"310780390";Suicide;"2021";0;1;0;0;0;0
"310780507";Défaillances techniques;"2023";0;0;0;0;1;0
"310780515";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"310780515";Autre prise en charge;"2022";0;0;1;0;0;0
"310780580";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310780630";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"310780630";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"310780663";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310780697";Autre prise en charge;"2022";0;0;1;0;0;0
"310780697";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310780770";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"310780770";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;2
"310780770";Maltraitance;"2022";0;0;0;0;0;1
"310780796";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310780804";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310780812";Infection associée aux soins (IAS) hors ES;"2023";0;0;0;2;0;0
"310780820";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;2;0;0;0
"310780846";Défaillances techniques;"2023";0;0;0;0;0;1
"310780846";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310780895";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310780911";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310780945";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;2
"310780945";Autre prise en charge;"2021";0;0;0;1;0;0
"310780945";Maltraitance;"2022";0;0;0;0;0;1
"310781000";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"310781000";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"310781000";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"310781000";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"310781000";Prise en charge médicamenteuse;"2022";0;0;0;0;0;0
"310781000";Tensions sur l'offre;"2022";0;0;0;0;1;0
"310781059";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"310781059";Maltraitance;"2022";0;0;0;0;1;0
"310781067";Tuberculose;"2023";0;0;0;0;0;0
"310781133";Suicide;"2021";0;1;0;0;0;0
"310781141";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"310781158";Prise en charge médicamenteuse;"2021";0;1;0;0;0;0
"310781224";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;2;0
"310781240";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"310781505";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"310781505";Prise en charge chirurgicale;"2022";1;0;0;0;0;0
"310781505";Prise en charge périnatale;"2022";0;0;0;1;0;0
"310781505";Tensions sur l'offre;"2023";0;0;0;0;1;0
"310781703";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"310781984";Infection associée aux soins (IAS) en ES;"2023";0;0;1;0;0;0
"310782016";Infection associée aux soins (IAS) en ES;"2023";0;0;0;2;0;0
"310782065";Autre situation exceptionnelle;"2023";0;0;0;0;0;0
"310782107";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"310782107";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"310782107";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782107";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310782107";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310782107";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"310782123";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782131";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782131";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"310782149";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310782156";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782156";Tensions sur l'offre;"2021";0;0;0;0;2;0
"310782164";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310782164";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"310782172";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782198";Condition d'exercice et de réglementation;"2022";0;0;0;0;0;1
"310782198";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782198";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310782198";Parcours/Coopération interprofessionnelle;"2023";0;0;0;1;0;0
"310782206";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782206";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"310782206";Sécurité des établissements et des organismes;"2022";0;0;0;0;0;1
"310782214";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782230";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782230";Légionellose;"2021";0;0;0;0;0;0
"310782263";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310782347";Identitovigilance;"2023";0;0;0;0;0;0
"310782347";Prise en charge des cancers;"2022";0;1;0;0;0;0
"310782362";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"310782362";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;1;0;0;0
"310782396";Infection associée aux soins (IAS) en ES;"2023";0;0;0;1;0;0
"310782396";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"310782461";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310782461";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310782461";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"310782461";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;2
"310782479";Acte(s) de violence autres;"2023";0;0;0;0;2;0
"310782495";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"310782495";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310782545";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310782602";Sécurité des établissements et des organismes;"2023";0;0;0;0;1;0
"310783048";Autre prise en charge;"2021";0;1;0;0;0;0
"310783048";Autre situation exceptionnelle;"2023";0;0;0;0;0;0
"310783048";Brucellose;"2022";0;0;0;0;0;0
"310783048";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;0
"310783048";Dengue;"2023";0;0;0;0;0;0
"310783048";Défaillances techniques;"2021";0;0;0;0;1;0
"310783048";Eaux de baignade (Eaux douces/Mer);"2021";0;0;0;0;0;0
"310783048";Fièvre typhoïde et fièvre paratyphoïde;"2023";0;0;0;0;0;0
"310783048";Hépatite A;"2023";0;0;0;0;0;0
"310783048";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"310783048";Infection associée aux soins (IAS) hors ES;"2022";0;0;0;1;0;0
"310783048";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"310783048";Intoxication au CO;"2023";0;0;0;0;0;0
"310783048";Listériose;"2023";0;0;0;0;0;0
"310783048";Légionellose;"2023";0;0;0;0;0;0
"310783048";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"310783048";Prise en charge diagnostique;"2022";0;1;0;0;0;0
"310783048";Prise en charge en urgence;"2021";0;1;0;0;0;0
"310783048";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"310783048";Prise en charge périnatale;"2022";0;2;0;0;0;0
"310783048";Radiovigilance;"2022";0;0;0;0;0;0
"310783048";Rougeole;"2022";0;0;0;0;0;0
"310783048";Saturnisme enfant;"2022";0;0;0;0;0;0
"310783048";Signalement accéléré Chikungunya / Dengue / Zika;"2022";0;0;0;0;0;0
"310783048";Suicide;"2022";0;1;0;0;0;0
"310783048";Suspicion Creutzfeldt Jacob et autres encéphalopathies subaiguës spongiformes transmissibles humaines;"2021";0;0;0;0;0;0
"310783048";Tensions et ruptures sur les stocks;"2022";0;0;0;0;1;0
"310783048";Tensions sur l'offre;"2022";0;0;0;0;4;0
"310783048";Tentative de suicide;"2022";0;1;0;0;0;0
"310783048";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"310783048";Tuberculose;"2023";0;0;0;0;0;0
"310783048";Tularémie;"2021";0;0;0;0;0;0
"310783048";Zika;"2022";0;0;0;0;0;0
"310783055";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"310783055";Parcours/Coopération interprofessionnelle;"2023";0;0;1;0;0;0
"310783055";Prise en charge en urgence;"2022";0;1;0;0;0;0
"310783055";Radiovigilance;"2023";0;0;0;0;0;0
"310783055";Tuberculose;"2022";0;0;0;0;0;0
"310783063";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"310783063";Tuberculose;"2022";0;0;0;0;0;0
"310783154";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"310783154";Maltraitance;"2023";0;0;0;0;1;0
"310784202";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784244";Chute;"2022";0;0;1;0;0;0
"310784244";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784244";Défaillances techniques;"2022";0;0;0;0;1;0
"310784244";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;3
"310784244";Prise en charge médicamenteuse;"2023";0;0;1;1;0;0
"310784277";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310784293";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784301";Acte(s) de violence autres;"2021";0;0;0;0;1;0
"310784301";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784301";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"310784301";Prise en charge médicamenteuse;"2022";1;0;0;0;0;0
"310784319";Evénements/incidents dans une structure autres;"2021";0;0;0;0;1;0
"310784319";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"310784327";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784335";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784343";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784343";Prise en charge médicamenteuse;"2022";0;0;1;0;0;0
"310784343";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"310784350";Condition d'exercice et de réglementation;"2021";0;0;0;0;1;0
"310784350";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310784350";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"310784350";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"310784368";Autre prise en charge;"2022";2;0;0;0;0;0
"310784368";Chute;"2022";0;0;0;0;0;0
"310784368";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784384";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784400";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310784400";Parcours/Coopération interprofessionnelle;"2022";0;0;0;1;0;0
"310784400";Sécurité des établissements et des organismes;"2023";0;0;0;0;0;1
"310784400";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"310784418";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784418";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310784426";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784434";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310784467";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310784475";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310784475";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310784475";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"310784483";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"310784491";Défaillances techniques;"2023";0;0;0;0;0;1
"310784525";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784566";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"310784566";Autre prise en charge;"2022";0;0;1;1;0;0
"310784566";Chute;"2022";0;0;1;0;0;0
"310784566";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784566";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;1;0;0;0
"310784566";Evénements/incidents dans une structure autres;"2021";0;0;0;0;1;0
"310784566";Maltraitance;"2023";0;0;0;0;1;0
"310784566";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;1;0
"310784574";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784699";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784699";Infection associée aux soins (IAS) hors ES;"2022";0;0;1;0;0;0
"310784715";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310784723";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784723";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310784756";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784756";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"310784764";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784764";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310784780";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310784780";Défaillances techniques;"2023";0;0;0;0;0;1
"310784780";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"310784780";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"310784798";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310784806";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310784822";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310784855";Gale;"2023";0;0;0;0;0;0
"310784863";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310785092";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"310785100";Prise en charge médicamenteuse;"2021";1;0;1;0;0;0
"310785100";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"310785134";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310785142";Evénements/incidents dans une structure autres;"2022";0;0;0;0;1;0
"310785308";Condition d'exercice et de réglementation;"2023";0;0;0;0;0;1
"310785308";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310785316";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310785316";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310785332";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310785340";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310785399";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310786264";Maltraitance;"2023";0;0;0;0;1;0
"310786306";Maltraitance;"2023";0;0;0;0;1;0
"310786314";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310786314";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310786389";Parcours/Coopération interprofessionnelle;"2021";0;1;0;0;0;0
"310786595";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310786645";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"310786645";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310786702";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;1;0;0;0
"310787148";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;1
"310787320";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310788021";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310788401";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310788633";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310788633";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"310788658";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310789003";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310790050";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310790431";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310790472";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"310790522";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310790621";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310790720";Evénements/incidents dans une structure autres;"2021";0;0;0;0;1;0
"310791405";Condition d'exercice et de réglementation;"2023";0;0;0;0;5;1
"310791405";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310791405";Maltraitance;"2023";0;0;0;0;0;1
"310791421";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"310791421";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310791546";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"310791546";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310792015";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;1
"310792015";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310792031";Chute;"2022";0;0;1;0;0;0
"310792031";Condition d'exercice et de réglementation;"2023";0;0;0;0;0;1
"310792031";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792031";Maltraitance;"2023";0;0;0;0;1;1
"310792031";Prise en charge diagnostique;"2021";0;0;1;0;0;0
"310792056";Légionellose;"2022";0;0;0;0;0;0
"310792056";Tensions sur l'offre;"2021";0;0;0;0;1;0
"310792064";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310792064";Fausse route;"2023";0;0;0;1;0;0
"310792064";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"310792064";Vols et fraudes sur des produits de santé;"2023";0;0;0;0;0;1
"310792130";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792148";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792148";Maltraitance;"2022";0;0;0;0;0;1
"310792353";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310792353";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"310792494";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792494";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"310792544";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"310792692";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792692";Suicide;"2022";0;0;1;0;0;0
"310792700";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792700";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310792858";Chute;"2022";0;0;1;0;0;0
"310792858";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792866";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"310792866";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310792866";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310793047";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310793047";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310793286";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310793328";Chute;"2022";0;0;0;1;0;0
"310793328";Condition d'exercice et de réglementation;"2022";0;0;0;0;2;0
"310793328";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310793328";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"310793328";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"310793328";Maltraitance;"2023";0;0;0;0;0;1
"310793328";Prise en charge médicamenteuse;"2023";0;0;0;2;0;0
"310793328";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;1
"310793336";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"310793336";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310793526";Autre prise en charge;"2022";1;0;0;0;0;0
"310793666";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310793666";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"310793666";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"310793674";Chute;"2023";0;0;1;1;0;0
"310793674";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310793674";Evénements/incidents dans une structure autres;"2021";0;0;0;0;1;0
"310793674";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310793674";Maltraitance;"2022";0;0;0;0;1;0
"310793674";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"310793906";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310793906";Défaillances techniques;"2022";0;0;0;0;1;0
"310793906";Evénements/incidents dans une structure autres;"2021";0;0;0;0;1;0
"310793906";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"310793906";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"310793906";Maltraitance;"2023";0;0;0;0;1;0
"310793906";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"310793906";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"310794052";Acte(s) de violence autres;"2021";0;0;0;0;1;0
"310794052";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310794367";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"310794417";Acte(s) de violence autres;"2021";0;0;0;0;1;0
"310794631";Maltraitance;"2023";0;0;0;0;1;0
"310794680";Acte(s) de violence autres;"2023";0;0;0;0;4;0
"310794680";Chute;"2021";0;0;1;0;0;0
"310794680";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"310794813";Acte(s) de violence autres;"2022";0;0;0;0;2;0
"310794813";IRA - Infection Respiratoire Aigue_V1;"2022";0;0;0;0;0;0
"310794813";Prise en charge en urgence;"2021";0;1;0;0;0;0
"310794839";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"310795364";Chute;"2022";0;0;0;1;0;0
"310795364";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"310795364";Evénements/incidents dans une structure autres;"2022";0;0;0;0;1;0
"310795364";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"310795364";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;0;1
"310795463";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
